Turn| Alive |infected|  Dead |Survivors| Cured |Vaccines|        City        |Event
  29|   4842|    4842| 295536|        0|      0|       0|     Toowoomba      |Everyone in the city is dead
  29|  48966|   48966| 441485|        0|      0|       0|      Ballarat      |Everyone in the city is dead
  29|  12221|   12221| 112114|        0|      0|       0|      Bendigo       |Everyone in the city is dead
  29|  13491|   13491| 309168|        0|      0|       0|  Bathurst Orange   |Everyone in the city is dead
  29|    568|     568|  83591|        0|      0|       0|       Mackay       |Everyone in the city is dead
  29|    702|     702|  74903|        0|      0|       0|    Rockhampton     |Everyone in the city is dead
  29|   4159|    4159| 132433|        0|      0|       0|   Coffs Harbour    |Everyone in the city is dead
  29|   2331|    2331| 101641|        0|      0|       0|     Bundaberg      |Everyone in the city is dead
  29|  11925|   11925| 128099|        0|      0|       0|    Wagga Wagga     |Everyone in the city is dead
  29|  10112|   10112| 180991|        0|      0|       0|      Mildura       |Everyone in the city is dead
  29|   8313|    8313|  72929|        0|      0|       0|Shepparton Mooroopna|Everyone in the city is dead
  29|    952|     952|  52386|        0|      0|       0|     Gladstone      |Everyone in the city is dead
  29|   1836|    1836|  79987|        0|      0|       0|     Hervey Bay     |Everyone in the city is dead
  29|  12393|   12393| 159692|        0|      0|       0|       Dubbo        |Everyone in the city is dead
  29|   5252|    5252| 124192|        0|      0|       0|      Tamworth      |Everyone in the city is dead
  29|   5628|    5628| 111380|        0|      0|       0|   Port Macquarie   |Everyone in the city is dead
  29|   5360|    5360| 178636|        0|      0|       0| Kalgoorlie Boulder |Everyone in the city is dead
  29|  11310|   11310| 164479|        0|      0|       0|    Warrnambool     |Everyone in the city is dead
  29|   3393|    3393| 153526|        0|      0|       0|     Geraldton      |Everyone in the city is dead
  29|   3505|    3505| 178885|        0|      0|       0|      Bunbury       |Everyone in the city is dead
  29|   4512|    4512| 171186|        0|      0|       0|       Albany       |Everyone in the city is dead
  29|   4206|    4206| 106342|        0|      0|       0|   Alice Springs    |Everyone in the city is dead
  29|   1109|    1109|  38612|        0|      0|       0|       Broome       |Everyone in the city is dead
  29|   3983|    3983| 132389|        0|      0|       0|    Port Augusta    |Everyone in the city is dead
  30|  30464|   30464|3702982|        0|      0|       0|       Sydney       |Everyone in the city is dead
  30|  66530|   66530|3350372|        0|      0|       0|     Melbourne      |Everyone in the city is dead
  30|   5493|    5493|1761351|        0|      0|       0|      Brisbane      |Everyone in the city is dead
  30|   5355|    5355|1467985|        0|      0|       0|       Perth        |Everyone in the city is dead
  30|   4842|    4842| 960070|        0|      0|       0|      Adelaide      |Everyone in the city is dead
  30|  11506|   11506| 597678|        0|      0|       0|     Newcastle      |Everyone in the city is dead
  30|   4695|    4695| 648269|        0|      0|       0|     Gold Coast     |Everyone in the city is dead
  30|  21711|   21711| 688951|        0|      0|       0|      Canberra      |Everyone in the city is dead
  30|  14226|   14226| 531349|        0|      0|       0|     Wollongong     |Everyone in the city is dead
  30|   4560|    4560| 450094|        0|      0|       0|   Sunshine Coast   |Everyone in the city is dead
  30|  38145|   38145| 518722|        0|      0|       0|      Geelong       |Everyone in the city is dead
  30|    724|     724| 162198|        0|      0|       0|     Townsville     |Everyone in the city is dead
  30|    392|     392| 133763|        0|      0|       0|       Cairns       |Everyone in the city is dead
  30|  34746|   34746| 464649|        0|      0|       0|   Albury Wodonga   |Everyone in the city is dead
  30|    811|     811| 132414|        0|      0|       0|       Darwin       |Everyone in the city is dead
  30|   3732|    3732| 296779|        0|      0|       0|     Toowoomba      |Everyone in the city is dead
  30|  38368|   38368| 454274|        0|      0|       0|      Ballarat      |Everyone in the city is dead
  30|  10297|   10297| 115546|        0|      0|       0|      Bendigo       |Everyone in the city is dead
  30|  10338|   10338| 312614|        0|      0|       0|  Bathurst Orange   |Everyone in the city is dead
  30|    447|     447|  83740|        0|      0|       0|       Mackay       |Everyone in the city is dead
  30|    550|     550|  75086|        0|      0|       0|    Rockhampton     |Everyone in the city is dead
  30|   3333|    3333| 133543|        0|      0|       0|   Coffs Harbour    |Everyone in the city is dead
  30|   1862|    1862| 102261|        0|      0|       0|     Bundaberg      |Everyone in the city is dead
  30|  10038|   10038| 131444|        0|      0|       0|    Wagga Wagga     |Everyone in the city is dead
  30|   8516|    8516| 183829|        0|      0|       0|      Mildura       |Everyone in the city is dead
  30|   7114|    7114|  75300|        0|      0|       0|Shepparton Mooroopna|Everyone in the city is dead
  30|    756|     756|  52637|        0|      0|       0|     Gladstone      |Everyone in the city is dead
  30|   1464|    1464|  80475|        0|      0|       0|     Hervey Bay     |Everyone in the city is dead
  30|  10241|   10241| 163105|        0|      0|       0|       Dubbo        |Everyone in the city is dead
  30|   4284|    4284| 125620|        0|      0|       0|      Tamworth      |Everyone in the city is dead
  30|   4567|    4567| 112902|        0|      0|       0|   Port Macquarie   |Everyone in the city is dead
  30|   4228|    4228| 180045|        0|      0|       0| Kalgoorlie Boulder |Everyone in the city is dead
  30|   9453|    9453| 167630|        0|      0|       0|    Warrnambool     |Everyone in the city is dead
  30|   2632|    2632| 154403|        0|      0|       0|     Geraldton      |Everyone in the city is dead
  30|   2694|    2694| 179783|        0|      0|       0|      Bunbury       |Everyone in the city is dead
  30|   3505|    3505| 172354|        0|      0|       0|       Albany       |Everyone in the city is dead
  30|   3477|    3477| 107501|        0|      0|       0|   Alice Springs    |Everyone in the city is dead
  30|    894|     894|  38910|        0|      0|       0|       Broome       |Everyone in the city is dead
  30|   3265|    3265| 133477|        0|      0|       0|    Port Augusta    |Everyone in the city is dead
  31|  22718|   22718|3710554|        0|      0|       0|       Sydney       |Everyone in the city is dead
  31|  48154|   48154|3366423|        0|      0|       0|     Melbourne      |Everyone in the city is dead
  31|   4103|    4103|1762718|        0|      0|       0|      Brisbane      |Everyone in the city is dead
  31|   4039|    4039|1469331|        0|      0|       0|       Perth        |Everyone in the city is dead
  31|   3993|    3993| 961400|        0|      0|       0|      Adelaide      |Everyone in the city is dead
  31|   8850|    8850| 600628|        0|      0|       0|     Newcastle      |Everyone in the city is dead
  31|   3570|    3570| 649459|        0|      0|       0|     Gold Coast     |Everyone in the city is dead
  31|  17073|   17073| 694642|        0|      0|       0|      Canberra      |Everyone in the city is dead
  31|  10908|   10908| 534985|        0|      0|       0|     Wollongong     |Everyone in the city is dead
  31|   3521|    3521| 451267|        0|      0|       0|   Sunshine Coast   |Everyone in the city is dead
  31|  29718|   29718| 528627|        0|      0|       0|      Geelong       |Everyone in the city is dead
  31|    588|     588| 162394|        0|      0|       0|     Townsville     |Everyone in the city is dead
  31|    315|     315| 133868|        0|      0|       0|       Cairns       |Everyone in the city is dead
  31|  26992|   26992| 473646|        0|      0|       0|   Albury Wodonga   |Everyone in the city is dead
  31|    669|     669| 132637|        0|      0|       0|       Darwin       |Everyone in the city is dead
  31|   2875|    2875| 297737|        0|      0|       0|     Toowoomba      |Everyone in the city is dead
  31|  29903|   29903| 464241|        0|      0|       0|      Ballarat      |Everyone in the city is dead
  31|   8586|    8586| 118407|        0|      0|       0|      Bendigo       |Everyone in the city is dead
  31|   7911|    7911| 315251|        0|      0|       0|  Bathurst Orange   |Everyone in the city is dead
  31|    353|     353|  83857|        0|      0|       0|       Mackay       |Everyone in the city is dead
  31|    432|     432|  75230|        0|      0|       0|    Rockhampton     |Everyone in the city is dead
  31|   2666|    2666| 134431|        0|      0|       0|   Coffs Harbour    |Everyone in the city is dead
  31|   1481|    1481| 102754|        0|      0|       0|     Bundaberg      |Everyone in the city is dead
  31|   8355|    8355| 134228|        0|      0|       0|    Wagga Wagga     |Everyone in the city is dead
  31|   7108|    7108| 186198|        0|      0|       0|      Mildura       |Everyone in the city is dead
  31|   6012|    6012|  77303|        0|      0|       0|Shepparton Mooroopna|Everyone in the city is dead
  31|    600|     600|  52836|        0|      0|       0|     Gladstone      |Everyone in the city is dead
  31|   1164|    1164|  80862|        0|      0|       0|     Hervey Bay     |Everyone in the city is dead
  31|   8399|    8399| 165904|        0|      0|       0|       Dubbo        |Everyone in the city is dead
  31|   3483|    3483| 126781|        0|      0|       0|      Tamworth      |Everyone in the city is dead
  31|   3686|    3686| 114130|        0|      0|       0|   Port Macquarie   |Everyone in the city is dead
  31|   3333|    3333| 181155|        0|      0|       0| Kalgoorlie Boulder |Everyone in the city is dead
  31|   7815|    7815| 170234|        0|      0|       0|    Warrnambool     |Everyone in the city is dead
  31|   2041|    2041| 155083|        0|      0|       0|     Geraldton      |Everyone in the city is dead
  31|   2070|    2070| 180472|        0|      0|       0|      Bunbury       |Everyone in the city is dead
  31|   2719|    2719| 173260|        0|      0|       0|       Albany       |Everyone in the city is dead
  31|   2859|    2859| 108454|        0|      0|       0|   Alice Springs    |Everyone in the city is dead
